timestamp,close,high,low,open,volume,symbol
2018-04-25,8901.150390625,8973.4501953125,8859.7998046875,8964.2001953125,8894000,NIFTY_PHARMA
2018-04-26,8896.599609375,8996.5498046875,8883.099609375,8914.400390625,16707000,NIFTY_PHARMA
2018-04-27,8987.400390625,9022.0498046875,8914.650390625,8955.75,13448000,NIFTY_PHARMA
2018-04-30,9060.7001953125,9090.849609375,9017.9501953125,9030.4501953125,8239000,NIFTY_PHARMA
2018-05-02,8961.0498046875,9110.5498046875,8921.75,9086.9501953125,12638000,NIFTY_PHARMA
2018-05-03,8966.2998046875,8977.7001953125,8796.849609375,8968.7001953125,15587000,NIFTY_PHARMA
2018-05-04,8817.4501953125,8963.849609375,8801.599609375,8962.0,11786000,NIFTY_PHARMA
2018-05-07,8774.400390625,8848.349609375,8674.2001953125,8828.75,11997000,NIFTY_PHARMA
2018-05-08,8753.25,8882.349609375,8734.9501953125,8812.9501953125,9015000,NIFTY_PHARMA
2018-05-09,8704.099609375,8766.0498046875,8693.5,8754.0498046875,8414000,NIFTY_PHARMA
2018-05-10,8544.9501953125,8734.349609375,8518.7001953125,8724.099609375,13754000,NIFTY_PHARMA
2018-05-11,8445.7001953125,8565.4501953125,8403.349609375,8555.400390625,18015000,NIFTY_PHARMA
2018-05-14,8462.0498046875,8598.0498046875,8438.0,8458.349609375,14937000,NIFTY_PHARMA
2018-05-15,8401.150390625,8520.5498046875,8313.0,8449.5,18460000,NIFTY_PHARMA
2018-05-16,8399.099609375,8425.099609375,8287.099609375,8383.2001953125,16480000,NIFTY_PHARMA
2018-05-17,8403.0,8461.25,8328.849609375,8417.0,15794000,NIFTY_PHARMA
2018-05-18,8211.849609375,8443.75,8195.349609375,8441.7001953125,20313000,NIFTY_PHARMA
2018-05-21,7983.2001953125,8218.150390625,7956.0498046875,8211.349609375,14653000,NIFTY_PHARMA
2018-05-22,8118.89990234375,8152.10009765625,7900.35009765625,7993.25,16552000,NIFTY_PHARMA
2018-05-23,8069.7001953125,8239.349609375,8050.0,8100.85009765625,17858000,NIFTY_PHARMA
2018-05-24,8207.0,8231.650390625,8063.2998046875,8115.0498046875,13602000,NIFTY_PHARMA
2018-05-25,8297.25,8320.099609375,8156.35009765625,8247.650390625,17971000,NIFTY_PHARMA
2018-05-28,8498.2001953125,8553.599609375,8381.2998046875,8404.25,32190000,NIFTY_PHARMA
2018-05-29,8410.4501953125,8556.2998046875,8381.5,8464.7998046875,25875000,NIFTY_PHARMA
2018-05-30,8321.099609375,8411.150390625,8297.75,8341.349609375,18014000,NIFTY_PHARMA
2018-05-31,8220.25,8355.349609375,8181.2998046875,8351.0,42891000,NIFTY_PHARMA
2018-06-01,8213.2001953125,8297.7998046875,8181.60009765625,8248.7001953125,14588000,NIFTY_PHARMA
2018-06-04,8205.7998046875,8323.5,8176.7998046875,8263.7001953125,15474000,NIFTY_PHARMA
2018-06-05,8117.75,8232.0498046875,8019.2998046875,8226.650390625,29802000,NIFTY_PHARMA
2018-06-06,8233.650390625,8245.099609375,8078.2998046875,8126.89990234375,21620000,NIFTY_PHARMA
2018-06-07,8252.150390625,8294.0,8210.900390625,8259.2001953125,9836000,NIFTY_PHARMA
2018-06-08,8603.9501953125,8647.150390625,8220.9501953125,8234.349609375,51771000,NIFTY_PHARMA
2018-06-11,8647.150390625,8780.75,8610.9501953125,8624.7001953125,31871000,NIFTY_PHARMA
2018-06-12,8870.4501953125,8902.599609375,8665.4501953125,8669.2998046875,36059000,NIFTY_PHARMA
2018-06-13,8948.9501953125,9084.349609375,8914.2001953125,8949.900390625,45276000,NIFTY_PHARMA
2018-06-14,9112.4501953125,9133.4501953125,8923.25,8964.349609375,37928000,NIFTY_PHARMA
2018-06-15,9316.25,9352.2001953125,9151.4501953125,9159.400390625,53247000,NIFTY_PHARMA
2018-06-18,9319.2998046875,9390.5498046875,9190.0498046875,9314.900390625,21676000,NIFTY_PHARMA
2018-06-19,9253.9501953125,9424.150390625,9234.2998046875,9323.400390625,27879000,NIFTY_PHARMA
2018-06-20,9291.349609375,9371.5498046875,9204.7998046875,9292.400390625,25783000,NIFTY_PHARMA
2018-06-21,9198.7998046875,9345.849609375,9177.5,9343.5498046875,17515000,NIFTY_PHARMA
2018-06-22,9360.900390625,9389.0,9082.25,9195.400390625,27449000,NIFTY_PHARMA
2018-06-25,9286.7998046875,9469.900390625,9260.650390625,9360.75,33697000,NIFTY_PHARMA
2018-06-26,9247.75,9305.400390625,9228.400390625,9275.650390625,16909000,NIFTY_PHARMA
2018-06-27,9263.4501953125,9305.099609375,9179.5,9277.650390625,24631000,NIFTY_PHARMA
2018-06-28,9149.400390625,9344.150390625,9119.7001953125,9268.099609375,25957000,NIFTY_PHARMA
2018-06-29,9173.150390625,9218.599609375,9083.5,9172.7998046875,16016000,NIFTY_PHARMA
2018-07-02,9133.900390625,9223.75,9092.2998046875,9198.900390625,13353000,NIFTY_PHARMA
2018-07-03,9325.2998046875,9348.349609375,9079.599609375,9157.25,23859000,NIFTY_PHARMA
2018-07-04,9399.599609375,9460.9501953125,9337.7001953125,9355.099609375,29258000,NIFTY_PHARMA
2018-07-05,9274.25,9462.400390625,9255.599609375,9429.900390625,17006000,NIFTY_PHARMA
2018-07-06,9189.900390625,9360.0,9159.0,9273.25,16330000,NIFTY_PHARMA
2018-07-09,9307.599609375,9336.75,9236.5,9241.5,13651000,NIFTY_PHARMA
2018-07-10,9276.099609375,9356.5,9225.349609375,9343.900390625,14269000,NIFTY_PHARMA
2018-07-11,9228.7001953125,9330.5498046875,9208.0498046875,9258.900390625,14938000,NIFTY_PHARMA
2018-07-12,9244.099609375,9348.2998046875,9198.599609375,9271.849609375,16288000,NIFTY_PHARMA
2018-07-13,9164.0,9275.7998046875,9142.2001953125,9255.5498046875,11965000,NIFTY_PHARMA
2018-07-16,8786.400390625,9132.2998046875,8753.900390625,9132.2998046875,20767000,NIFTY_PHARMA
2018-07-17,8926.099609375,8955.5498046875,8743.849609375,8785.2998046875,16388000,NIFTY_PHARMA
2018-07-18,8885.650390625,8997.099609375,8833.400390625,8970.099609375,21454000,NIFTY_PHARMA
2018-07-19,8749.900390625,8914.849609375,8724.650390625,8910.7998046875,12724000,NIFTY_PHARMA
2018-07-20,8895.25,8914.5,8727.7001953125,8752.150390625,17448000,NIFTY_PHARMA
2018-07-23,8937.400390625,8951.650390625,8858.150390625,8917.4501953125,12350000,NIFTY_PHARMA
2018-07-24,9049.0498046875,9063.650390625,8929.4501953125,8943.9501953125,13515000,NIFTY_PHARMA
2018-07-25,8969.25,9098.4501953125,8942.400390625,9089.0,11451000,NIFTY_PHARMA
2018-07-26,8994.650390625,9054.0498046875,8908.599609375,8938.0,17746000,NIFTY_PHARMA
2018-07-27,9039.0,9106.400390625,8982.25,9021.7001953125,24829000,NIFTY_PHARMA
2018-07-30,9115.5498046875,9156.7001953125,8978.400390625,9021.900390625,16686000,NIFTY_PHARMA
2018-07-31,9179.400390625,9210.75,9088.0,9125.7998046875,18352000,NIFTY_PHARMA
2018-08-01,9301.7001953125,9313.0498046875,9168.5,9190.4501953125,16036000,NIFTY_PHARMA
2018-08-02,9424.650390625,9518.7001953125,9302.5498046875,9308.900390625,25483000,NIFTY_PHARMA
2018-08-03,9500.75,9558.5,9463.099609375,9468.650390625,17644000,NIFTY_PHARMA
2018-08-06,9408.599609375,9597.400390625,9396.4501953125,9551.2001953125,17929000,NIFTY_PHARMA
2018-08-07,9371.0498046875,9462.7998046875,9327.75,9462.7998046875,14285000,NIFTY_PHARMA
2018-08-08,9307.25,9442.349609375,9275.5498046875,9379.0,27453000,NIFTY_PHARMA
2018-08-09,9249.9501953125,9434.150390625,9199.25,9345.9501953125,32345000,NIFTY_PHARMA
2018-08-10,9138.25,9281.900390625,9102.5498046875,9243.099609375,20761000,NIFTY_PHARMA
2018-08-13,9186.599609375,9245.150390625,9094.25,9117.349609375,17759000,NIFTY_PHARMA
2018-08-14,9481.150390625,9529.4501953125,9147.599609375,9205.900390625,46409000,NIFTY_PHARMA
2018-08-16,9595.349609375,9613.0,9474.7001953125,9519.5,46890000,NIFTY_PHARMA
2018-08-17,9693.849609375,9780.9501953125,9639.900390625,9643.650390625,40709000,NIFTY_PHARMA
2018-08-20,9799.150390625,9824.400390625,9723.349609375,9725.7001953125,33017000,NIFTY_PHARMA
2018-08-21,9950.5,9992.75,9745.0498046875,9839.7998046875,29225000,NIFTY_PHARMA
2018-08-23,10076.7998046875,10142.4501953125,9999.4501953125,10017.400390625,33629000,NIFTY_PHARMA
2018-08-24,10061.099609375,10086.349609375,9879.0,10083.2998046875,24695000,NIFTY_PHARMA
2018-08-27,10094.2001953125,10152.7001953125,10028.25,10113.9501953125,22273000,NIFTY_PHARMA
2018-08-28,10050.099609375,10243.2001953125,10030.25,10132.5,20557000,NIFTY_PHARMA
2018-08-29,10008.900390625,10136.400390625,9980.849609375,10062.7001953125,20002000,NIFTY_PHARMA
2018-08-30,10120.5498046875,10148.2998046875,10001.349609375,10024.7001953125,27404000,NIFTY_PHARMA
2018-08-31,10390.9501953125,10445.0498046875,10155.150390625,10157.25,42244000,NIFTY_PHARMA
2018-09-03,10359.900390625,10577.849609375,10318.4501953125,10463.400390625,35230000,NIFTY_PHARMA
2018-09-04,10205.5498046875,10422.4501953125,10119.7998046875,10383.5498046875,24596000,NIFTY_PHARMA
2018-09-05,10303.400390625,10378.7001953125,10170.599609375,10211.400390625,29286000,NIFTY_PHARMA
2018-09-06,10583.150390625,10595.5498046875,10333.5,10371.5,47533000,NIFTY_PHARMA
2018-09-07,10661.25,10704.599609375,10361.7998046875,10475.75,78162000,NIFTY_PHARMA
2018-09-10,10446.5,10786.349609375,10414.5498046875,10624.5,42498000,NIFTY_PHARMA
2018-09-11,10279.0498046875,10577.849609375,10244.349609375,10502.7998046875,31677000,NIFTY_PHARMA
2018-09-12,10391.599609375,10417.400390625,10152.4501953125,10266.2998046875,34240000,NIFTY_PHARMA
2018-09-14,10652.849609375,10673.099609375,10499.400390625,10534.9501953125,29295000,NIFTY_PHARMA
2018-09-17,10504.150390625,10739.7001953125,10474.400390625,10634.0,28421000,NIFTY_PHARMA
2018-09-18,10465.400390625,10652.849609375,10433.7001953125,10524.849609375,25231000,NIFTY_PHARMA
2018-09-19,10456.9501953125,10636.849609375,10341.7001953125,10559.5498046875,28061000,NIFTY_PHARMA
2018-09-21,10252.349609375,10605.349609375,9861.349609375,10542.9501953125,36375000,NIFTY_PHARMA
2018-09-24,9994.75,10375.2001953125,9952.2001953125,10328.9501953125,22591000,NIFTY_PHARMA
2018-09-25,10245.150390625,10269.349609375,9992.849609375,10007.7001953125,26771000,NIFTY_PHARMA
2018-09-26,10289.2998046875,10440.400390625,10213.349609375,10335.2001953125,25441000,NIFTY_PHARMA
2018-09-27,10092.4501953125,10336.0498046875,10077.150390625,10314.599609375,24654000,NIFTY_PHARMA
2018-09-28,9972.4501953125,10149.4501953125,9881.5498046875,10111.7001953125,25942000,NIFTY_PHARMA
2018-10-01,10034.400390625,10067.5498046875,9775.7001953125,9987.400390625,19090000,NIFTY_PHARMA
2018-10-03,9950.900390625,10142.5498046875,9924.849609375,10039.4501953125,20464000,NIFTY_PHARMA
2018-10-04,9630.75,9918.349609375,9496.0,9869.349609375,21276000,NIFTY_PHARMA
2018-10-05,9547.349609375,9776.4501953125,9498.2001953125,9578.099609375,20666000,NIFTY_PHARMA
2018-10-08,9505.7998046875,9644.349609375,9384.2001953125,9503.0498046875,17375000,NIFTY_PHARMA
2018-10-09,9638.75,9724.400390625,9414.849609375,9543.9501953125,20585000,NIFTY_PHARMA
2018-10-10,9771.349609375,9828.2998046875,9647.5,9672.2998046875,20057000,NIFTY_PHARMA
2018-10-11,9488.650390625,9725.7001953125,9452.099609375,9531.650390625,17610000,NIFTY_PHARMA
2018-10-12,9525.599609375,9676.9501953125,9449.5,9545.599609375,18662000,NIFTY_PHARMA
2018-10-15,9774.099609375,9793.2001953125,9519.0,9559.2001953125,17762000,NIFTY_PHARMA
2018-10-16,9836.75,9881.099609375,9727.2998046875,9805.099609375,16836000,NIFTY_PHARMA
2018-10-17,9686.400390625,9925.0498046875,9652.9501953125,9911.25,14443000,NIFTY_PHARMA
2018-10-19,9650.2998046875,9805.2998046875,9549.900390625,9657.75,21582000,NIFTY_PHARMA
2018-10-22,9646.650390625,9751.7998046875,9631.650390625,9704.849609375,18064000,NIFTY_PHARMA
2018-10-23,9368.25,9633.9501953125,9335.25,9612.650390625,17196000,NIFTY_PHARMA
2018-10-24,9334.400390625,9494.0498046875,9232.900390625,9441.650390625,19528000,NIFTY_PHARMA
2018-10-25,9142.7001953125,9345.349609375,9118.25,9246.7001953125,27977000,NIFTY_PHARMA
2018-10-26,9115.099609375,9191.0,9021.2001953125,9182.2998046875,22982000,NIFTY_PHARMA
2018-10-29,9590.400390625,9612.9501953125,9168.849609375,9172.150390625,23124000,NIFTY_PHARMA
2018-10-30,9535.2998046875,9626.5498046875,9492.0,9583.7998046875,17628000,NIFTY_PHARMA
2018-10-31,9757.5,9778.25,9436.7001953125,9473.0498046875,26312000,NIFTY_PHARMA
2018-11-01,9609.150390625,9801.9501953125,9589.150390625,9765.900390625,17398000,NIFTY_PHARMA
2018-11-02,9547.849609375,9690.9501953125,9520.9501953125,9652.2001953125,13675000,NIFTY_PHARMA
2018-11-05,9460.5,9658.599609375,9369.400390625,9542.0,23469000,NIFTY_PHARMA
2018-11-06,9454.9501953125,9507.25,9400.5,9455.599609375,30202000,NIFTY_PHARMA
2018-11-07,9502.099609375,9524.0498046875,9499.400390625,9514.349609375,203000,NIFTY_PHARMA
2018-11-09,9643.900390625,9682.2998046875,9513.9501953125,9554.349609375,25083000,NIFTY_PHARMA
2018-11-12,9557.5,9730.849609375,9539.75,9683.900390625,22881000,NIFTY_PHARMA
2018-11-13,9422.5498046875,9603.25,9327.0498046875,9568.2001953125,24446000,NIFTY_PHARMA
2018-11-14,9216.150390625,9447.849609375,9153.400390625,9437.400390625,40009000,NIFTY_PHARMA
2018-11-15,9218.5498046875,9305.900390625,9162.5498046875,9233.9501953125,21656000,NIFTY_PHARMA
2018-11-16,9301.349609375,9358.7001953125,9230.2001953125,9256.849609375,17138000,NIFTY_PHARMA
2018-11-19,9399.25,9416.150390625,9310.4501953125,9386.2001953125,14833000,NIFTY_PHARMA
2018-11-20,9218.7001953125,9383.7998046875,9200.9501953125,9363.75,12046000,NIFTY_PHARMA
2018-11-21,9375.099609375,9415.849609375,9305.9501953125,9314.0,18790000,NIFTY_PHARMA
2018-11-22,9302.2998046875,9381.5498046875,9287.25,9373.150390625,11752000,NIFTY_PHARMA
2018-11-26,9180.5,9352.400390625,9104.0,9323.400390625,16185000,NIFTY_PHARMA
2018-11-27,9058.4501953125,9274.400390625,8977.5,9249.2001953125,53569000,NIFTY_PHARMA
2018-11-28,9014.7998046875,9090.9501953125,8965.849609375,9014.9501953125,25549000,NIFTY_PHARMA
2018-11-29,9090.650390625,9127.9501953125,9015.849609375,9048.650390625,27479000,NIFTY_PHARMA
2018-11-30,9275.7001953125,9289.5498046875,9107.7001953125,9118.849609375,37106000,NIFTY_PHARMA
2018-12-03,9053.400390625,9150.400390625,8985.150390625,9108.0498046875,76349000,NIFTY_PHARMA
2018-12-04,9064.400390625,9157.599609375,9040.849609375,9071.900390625,55336000,NIFTY_PHARMA
2018-12-05,8812.2001953125,9075.9501953125,8717.400390625,9049.599609375,63876000,NIFTY_PHARMA
2018-12-06,8686.5,8854.150390625,8653.0,8796.9501953125,70185000,NIFTY_PHARMA
2018-12-07,8682.599609375,8811.849609375,8641.849609375,8743.900390625,42409000,NIFTY_PHARMA
2018-12-10,8535.2998046875,8615.849609375,8504.900390625,8539.099609375,38351000,NIFTY_PHARMA
2018-12-11,8746.599609375,8788.7998046875,8417.650390625,8417.650390625,39980000,NIFTY_PHARMA
2018-12-12,8801.5,8859.4501953125,8691.0,8779.400390625,31994000,NIFTY_PHARMA
2018-12-13,8810.7998046875,8870.0498046875,8720.7001953125,8794.25,32725000,NIFTY_PHARMA
2018-12-14,8726.400390625,8860.4501953125,8660.400390625,8803.900390625,24354000,NIFTY_PHARMA
2018-12-17,8771.2998046875,8829.7998046875,8746.5,8775.349609375,21249000,NIFTY_PHARMA
2018-12-18,8840.400390625,8853.099609375,8716.0,8748.25,23683000,NIFTY_PHARMA
2018-12-19,8823.4501953125,8893.849609375,8804.900390625,8864.0,17883000,NIFTY_PHARMA
2018-12-20,8853.7998046875,8877.849609375,8774.7001953125,8782.900390625,17840000,NIFTY_PHARMA
2018-12-21,8774.0498046875,8913.650390625,8741.25,8851.900390625,18882000,NIFTY_PHARMA
2018-12-24,8726.349609375,8850.900390625,8699.4501953125,8804.599609375,19772000,NIFTY_PHARMA
2018-12-26,8684.849609375,8710.650390625,8549.400390625,8694.150390625,18327000,NIFTY_PHARMA
2018-12-27,8665.75,8779.25,8653.849609375,8774.849609375,22259000,NIFTY_PHARMA
2018-12-28,8814.2001953125,8840.4501953125,8698.0498046875,8700.2998046875,22827000,NIFTY_PHARMA
2018-12-31,8868.7001953125,8905.2998046875,8824.2001953125,8866.9501953125,17105000,NIFTY_PHARMA
2019-01-01,8881.9501953125,8929.7001953125,8852.650390625,8890.5498046875,15068000,NIFTY_PHARMA
2019-01-02,8839.9501953125,8884.099609375,8765.2998046875,8856.0,17507000,NIFTY_PHARMA
2019-01-03,8722.2998046875,8867.5498046875,8704.5,8856.5,17524000,NIFTY_PHARMA
2019-01-04,8788.0498046875,8804.0498046875,8683.7998046875,8744.7001953125,14335000,NIFTY_PHARMA
2019-01-07,8732.650390625,8847.150390625,8711.5,8840.599609375,11250000,NIFTY_PHARMA
2019-01-08,8864.75,8873.150390625,8754.150390625,8764.099609375,24541000,NIFTY_PHARMA
2019-01-09,8906.7001953125,8930.4501953125,8831.7998046875,8898.5,18627000,NIFTY_PHARMA
2019-01-10,8934.7998046875,8945.25,8866.349609375,8878.7001953125,14214000,NIFTY_PHARMA
2019-01-11,8902.4501953125,8968.650390625,8867.4501953125,8943.599609375,14555000,NIFTY_PHARMA
2019-01-14,8949.2998046875,8961.25,8879.7001953125,8915.7001953125,15814000,NIFTY_PHARMA
2019-01-15,9027.5,9035.400390625,8958.599609375,8984.9501953125,12386000,NIFTY_PHARMA
2019-01-16,9054.2001953125,9069.5,8989.75,9019.400390625,15568000,NIFTY_PHARMA
2019-01-17,8930.5,9097.5498046875,8905.400390625,9069.599609375,17945000,NIFTY_PHARMA
2019-01-18,8689.599609375,8912.5498046875,8616.849609375,8911.75,95831000,NIFTY_PHARMA
2019-01-21,8734.7001953125,8833.7001953125,8694.2001953125,8694.2001953125,58197000,NIFTY_PHARMA
2019-01-22,8892.599609375,8903.2998046875,8783.0498046875,8791.849609375,46973000,NIFTY_PHARMA
2019-01-23,8946.2001953125,8969.5,8855.099609375,8905.2001953125,35863000,NIFTY_PHARMA
2019-01-24,8894.5,9001.0498046875,8845.9501953125,8956.4501953125,26561000,NIFTY_PHARMA
2019-01-25,8891.0,8960.650390625,8851.75,8928.7998046875,23387000,NIFTY_PHARMA
2019-01-28,8663.900390625,8886.150390625,8638.25,8886.150390625,19762000,NIFTY_PHARMA
2019-01-29,8756.900390625,8786.5498046875,8562.349609375,8635.150390625,19234000,NIFTY_PHARMA
2019-01-30,8734.599609375,8784.0,8692.900390625,8771.5,13831000,NIFTY_PHARMA
2019-01-31,8825.349609375,8866.5498046875,8713.7998046875,8748.4501953125,27553000,NIFTY_PHARMA
2019-02-01,8969.5498046875,8991.9501953125,8806.400390625,8810.650390625,13284000,NIFTY_PHARMA
2019-02-04,8811.900390625,8998.25,8772.900390625,8992.099609375,16734000,NIFTY_PHARMA
2019-02-05,8800.599609375,8887.4501953125,8764.5,8828.5,16548000,NIFTY_PHARMA
2019-02-06,8906.900390625,8955.0,8703.400390625,8803.400390625,27887000,NIFTY_PHARMA
2019-02-07,9056.150390625,9088.5498046875,8937.9501953125,8937.9501953125,39478000,NIFTY_PHARMA
2019-02-08,8984.849609375,9060.7998046875,8921.599609375,9060.7998046875,21851000,NIFTY_PHARMA
2019-02-11,8838.0,8957.2998046875,8772.599609375,8924.9501953125,17150000,NIFTY_PHARMA
2019-02-12,8904.9501953125,8948.0498046875,8795.25,8839.900390625,19299000,NIFTY_PHARMA
2019-02-14,8920.900390625,8944.650390625,8809.7001953125,8835.5,19214000,NIFTY_PHARMA
2019-02-15,8643.2998046875,8893.4501953125,8252.099609375,8890.9501953125,35522000,NIFTY_PHARMA
2019-02-18,8573.9501953125,8744.25,8560.5,8703.599609375,19995000,NIFTY_PHARMA
2019-02-19,8552.7001953125,8636.9501953125,8539.75,8611.099609375,16696000,NIFTY_PHARMA
2019-02-20,8606.349609375,8621.0,8551.4501953125,8600.9501953125,14220000,NIFTY_PHARMA
2019-02-21,8706.349609375,8721.9501953125,8606.0498046875,8632.25,13874000,NIFTY_PHARMA
2019-02-22,8772.599609375,8778.400390625,8698.849609375,8718.599609375,13066000,NIFTY_PHARMA
2019-02-25,8816.2001953125,8858.2001953125,8738.099609375,8795.349609375,17237000,NIFTY_PHARMA
2019-02-26,8829.4501953125,8869.7998046875,8659.099609375,8733.9501953125,16631000,NIFTY_PHARMA
2019-02-27,8866.2001953125,8975.400390625,8799.4501953125,8859.5498046875,23524000,NIFTY_PHARMA
2019-02-28,8884.849609375,8934.400390625,8871.400390625,8918.9501953125,27134000,NIFTY_PHARMA
2019-03-01,8972.650390625,8993.7998046875,8882.2001953125,8909.0,16222000,NIFTY_PHARMA
2019-03-05,9054.650390625,9066.400390625,8937.900390625,8975.2001953125,16054000,NIFTY_PHARMA
2019-03-06,9155.0,9193.0498046875,9026.599609375,9088.4501953125,23513000,NIFTY_PHARMA
2019-03-07,9045.650390625,9209.150390625,9021.5,9129.650390625,24337000,NIFTY_PHARMA
2019-03-08,9021.849609375,9085.2001953125,9007.7998046875,9038.849609375,15833000,NIFTY_PHARMA
2019-03-11,9155.0498046875,9168.4501953125,9047.150390625,9052.9501953125,14435000,NIFTY_PHARMA
2019-03-12,9274.7998046875,9345.099609375,9202.7001953125,9212.599609375,24788000,NIFTY_PHARMA
2019-03-13,9100.25,9318.150390625,9070.599609375,9298.7001953125,21196000,NIFTY_PHARMA
2019-03-14,9184.900390625,9209.2001953125,9077.349609375,9102.099609375,20140000,NIFTY_PHARMA
2019-03-15,9221.75,9256.25,9178.599609375,9203.9501953125,22485000,NIFTY_PHARMA
2019-03-18,9204.9501953125,9240.900390625,9133.7998046875,9224.0498046875,15522000,NIFTY_PHARMA
2019-03-19,9244.599609375,9312.2001953125,9216.2998046875,9230.7001953125,15987000,NIFTY_PHARMA
2019-03-20,9264.5,9300.7998046875,9231.650390625,9259.2998046875,12715000,NIFTY_PHARMA
2019-03-22,9199.349609375,9338.2998046875,9188.099609375,9298.5,14419000,NIFTY_PHARMA
2019-03-25,9170.150390625,9181.7998046875,9081.5498046875,9159.9501953125,14738000,NIFTY_PHARMA
2019-03-26,9245.0,9259.7001953125,9164.400390625,9210.599609375,13186000,NIFTY_PHARMA
2019-03-27,9148.7998046875,9322.0498046875,9120.2998046875,9267.400390625,14889000,NIFTY_PHARMA
2019-03-28,9199.400390625,9235.25,9126.900390625,9172.2001953125,26760000,NIFTY_PHARMA
2019-04-01,9375.400390625,9416.9501953125,9353.650390625,9367.599609375,18363000,NIFTY_PHARMA
